,type_property,type_subproperty,price,locality,netHabitableSurface,nr_bedrooms,kitchen_installed,nr_facades,hasGarden,garden_m2,hasTerrace,terrace_m2,furnished_YN,swimpool_YN,type_of_sale,land,basement,building,fireplaceExist
8912012,HOUSE,APARTMENT_BLOCK,490000,1050,160,4,False,0,False,0,False,0,False,False,,60,60,TO_RENOVATE,False
8906156,HOUSE,MIXED_USE_BUILDING,398000,3390,301,3,True,0,False,0,True,35,False,False,,1140,1140,JUST_RENOVATED,False
8821270,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,1150000,3590,1108,0,False,0,False,0,False,0,False,False,,2363,2363,GOOD,False
8912479,OFFICE,MIXED_USE_BUILDING_OFFICES,4425000,1000,1767,0,False,0,False,0,False,0,False,False,,398,398,TO_RESTORE,False
8936058,HOUSE,APARTMENT_BLOCK,785000,1040,233,6,True,0,False,0,True,7,False,True,isUnderOption,72,72,TO_BE_DONE_UP,False
8877425,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,345000,1080,485,0,False,0,True,50,False,0,False,False,,337,337,GOOD,False
8484252,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,1290000,7780,0,0,False,0,False,0,True,0,False,False,,3253,3253,AS_NEW,True
8826284,COMMERCIAL,COMMERCIAL_PREMISES,2200000,1180,1079,0,False,0,False,0,False,0,False,False,isUnderOption,817,817,TO_RENOVATE,False
8948509,HOUSE,MIXED_USE_BUILDING,595000,9160,358,4,True,0,True,2289,True,0,False,False,isNewClassified,2289,2289,GOOD,False
8843052,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,1150000,9661,2000,0,True,0,True,8000,True,100,True,False,isNewlyBuilt,10000,80,GOOD,False
8435898,OFFICE,MIXED_USE_BUILDING_OFFICES,2700000,1180,675,0,True,0,False,0,False,0,False,False,,290,290,AS_NEW,False
8691010,HOUSE,HOUSE,125000,5575,100,2,True,0,False,0,True,20,False,False,isUnderOption,0,100,GOOD,False
8764837,HOUSE,MIXED_USE_BUILDING,199000,4031,193,4,True,0,True,146,True,0,False,False,isUnderOption,360,360,GOOD,False
8894904,HOUSE,APARTMENT_BLOCK,275000,1435,115,1,True,0,False,0,True,0,False,False,isUnderOption,153,153,GOOD,False
8894903,HOUSE,MIXED_USE_BUILDING,275000,1435,115,1,True,0,False,0,True,0,False,False,isUnderOption,153,153,GOOD,False
8770050,HOUSE,MIXED_USE_BUILDING,310000,6700,178,2,True,0,False,0,False,0,False,False,isUnderOption,125,125,GOOD,False
8813124,HOUSE,MIXED_USE_BUILDING,475000,1190,190,4,False,0,False,0,False,0,False,False,,50,50,TO_BE_DONE_UP,False
8710822,HOUSE,APARTMENT_BLOCK,630000,2830,0,3,True,0,False,0,False,0,False,False,,0,0,JUST_RENOVATED,False
8602729,HOUSE,APARTMENT_BLOCK,735000,1000,272,4,True,0,True,16,True,32,False,False,isUnderOption,81,81,JUST_RENOVATED,False
8910721,HOUSE,MIXED_USE_BUILDING,1150000,3020,387,6,True,0,True,898,False,0,False,True,,898,898,,False
8792834,HOUSE,APARTMENT_BLOCK,5500000,1030,6330,44,True,0,False,0,True,10,False,False,,2000,2000,GOOD,False
8920971,HOUSE,APARTMENT_BLOCK,630000,1500,189,5,True,0,False,0,False,0,False,False,,0,189,JUST_RENOVATED,False
8947834,HOUSE,TOWN_HOUSE,249000,9900,177,3,True,0,False,0,False,0,False,False,isNewClassified,142,142,GOOD,False
8612724,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,225000,3400,0,0,True,0,False,0,False,0,False,False,,85,85,TO_RENOVATE,False
8716229,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,245000,4020,180,0,True,0,False,0,False,0,False,False,,0,180,TO_RENOVATE,False
8798678,COMMERCIAL,BUSINESS,375000,1480,224,0,True,0,False,0,True,40,False,False,,890,890,GOOD,False
8800847,COMMERCIAL,BUSINESS,745000,9700,622,0,True,0,False,0,True,30,False,False,,0,622,JUST_RENOVATED,False
8906195,HOUSE,HOUSE,368000,8700,178,2,True,0,False,0,True,30,False,False,,378,378,GOOD,False
8862967,HOUSE,MIXED_USE_BUILDING,1290000,9200,1108,2,True,0,False,0,False,0,False,False,,2340,2340,,False
8623853,HOUSE,MIXED_USE_BUILDING,220000,3290,265,7,True,0,True,550,False,0,False,False,,700,28,TO_BE_DONE_UP,False
8731318,HOUSE,HOUSE,229000,8930,120,3,True,0,True,288,True,43,False,False,,335,335,AS_NEW,False
8651463,HOUSE,APARTMENT_BLOCK,299900,6230,240,5,True,0,False,0,True,40,False,False,isUnderOption,1010,1010,AS_NEW,False
8805752,HOUSE,MIXED_USE_BUILDING,315000,8450,172,3,True,0,False,0,True,20,False,False,,233,233,JUST_RENOVATED,False
8425776,HOUSE,MIXED_USE_BUILDING,365000,9240,431,5,True,0,False,0,True,0,False,False,,591,591,TO_RENOVATE,False
8847778,HOUSE,HOUSE,369000,2930,135,2,True,0,True,50,True,50,False,False,,235,235,AS_NEW,False
8578457,HOUSE,MIXED_USE_BUILDING,395000,3040,260,4,True,0,False,0,True,72,False,False,,248,248,GOOD,False
8297061,HOUSE,MIXED_USE_BUILDING,415000,4620,315,4,False,0,False,0,True,0,False,False,,484,484,GOOD,False
8928586,HOUSE,APARTMENT_BLOCK,435000,1080,204,4,True,0,False,0,False,0,False,False,,120,120,AS_NEW,False
8895641,HOUSE,MIXED_USE_BUILDING,525000,9940,171,3,True,0,False,0,True,12,False,False,,1988,1988,TO_BE_DONE_UP,False
8597351,HOUSE,VILLA,550000,7850,276,4,True,0,True,400,True,68,False,False,isUnderOption,1182,1182,AS_NEW,False
8819402,HOUSE,APARTMENT_BLOCK,669000,2018,600,6,True,0,False,0,False,0,False,False,,238,238,TO_RENOVATE,False
8864078,HOUSE,APARTMENT_BLOCK,925000,1160,300,9,True,0,True,65,True,20,True,False,,125,125,JUST_RENOVATED,True
8617348,HOUSE,MIXED_USE_BUILDING,1100000,9200,1023,1,True,0,True,105,True,120,False,False,,2989,2989,,False
8840201,HOUSE,MIXED_USE_BUILDING,179000,6230,220,3,True,0,False,0,True,40,False,False,,0,220,TO_BE_DONE_UP,False
8814337,HOUSE,MIXED_USE_BUILDING,179000,6238,220,3,True,0,False,0,True,40,False,False,,0,220,TO_BE_DONE_UP,False
8957281,HOUSE,APARTMENT_BLOCK,415000,5590,263,5,True,0,False,0,False,0,False,False,isNewClassified,154,154,TO_BE_DONE_UP,False
8807618,HOUSE,MIXED_USE_BUILDING,510000,6700,0,5,True,0,False,0,False,0,False,False,isNewPrice,221,221,JUST_RENOVATED,False
8829575,OFFICE,OFFICES,345000,1030,180,0,False,0,False,0,False,0,False,False,,1,1,GOOD,False
8815550,OFFICE,OFFICES,1180000,1930,541,0,False,0,False,0,False,0,False,False,,541,541,AS_NEW,False
8813288,INDUSTRY,INDUSTRIAL_PREMISES,154000,5030,143,0,False,0,False,0,False,0,False,False,,1,1,AS_NEW,False
8813285,INDUSTRY,INDUSTRIAL_PREMISES,172000,5030,168,0,False,0,False,0,False,0,False,False,,0,168,AS_NEW,False
8813286,INDUSTRY,INDUSTRIAL_PREMISES,222000,5030,216,0,False,0,False,0,False,0,False,False,,0,216,AS_NEW,False
8813287,INDUSTRY,INDUSTRIAL_PREMISES,240000,5030,236,0,False,0,False,0,False,0,False,False,,0,236,AS_NEW,False
8859975,HOUSE,HOUSE,355000,8660,60,1,True,0,True,4,False,0,False,False,isNewlyBuilt,60,60,,False
8888958,OFFICE,OFFICES,590000,1620,413,0,False,0,False,0,False,0,False,False,,0,413,,False
8888967,OFFICE,OFFICES,620000,1620,436,0,False,0,False,0,False,0,False,False,,0,436,,False
8889173,OFFICE,OFFICES,1210000,1620,849,0,False,0,False,0,False,0,False,False,,0,849,,False
8889402,OFFICE,OFFICES,2900000,1620,2199,0,False,0,False,0,False,0,False,False,,0,2199,,False
8913446,HOUSE,APARTMENT_BLOCK,1350000,1000,540,10,True,0,False,0,True,60,False,False,,0,540,TO_BE_DONE_UP,False
8896208,HOUSE,MIXED_USE_BUILDING,165000,8790,189,5,True,0,False,0,False,0,False,False,,324,324,TO_RENOVATE,False
8931332,HOUSE,APARTMENT_BLOCK,450000,9900,280,6,False,0,False,0,True,0,False,False,,589,589,TO_RENOVATE,False
8867424,HOUSE,HOUSE,229000,4000,159,4,True,0,False,0,True,0,False,False,isUnderOption,118,118,GOOD,False
8785154,HOUSE,APARTMENT_BLOCK,700000,1090,300,8,True,0,False,0,True,0,False,False,isUnderOption,104,104,TO_BE_DONE_UP,False
8939897,HOUSE,HOUSE,225000,9550,130,2,True,0,False,0,False,0,False,False,isNewClassified,132,132,JUST_RENOVATED,False
8889793,HOUSE,HOUSE,280000,8500,120,5,True,0,False,0,False,0,False,False,,46,46,TO_BE_DONE_UP,False
8911999,HOUSE,APARTMENT_BLOCK,750000,1070,350,0,False,0,True,40,False,0,False,False,,145,145,,False
8925774,HOUSE,EXCEPTIONAL_PROPERTY,1460000,1000,362,2,True,0,False,0,True,0,False,False,,100,100,AS_NEW,False
8887534,OFFICE,OFFICES,610000,1620,404,0,False,0,False,0,False,0,False,False,,0,404,,False
8887421,OFFICE,OFFICES,650000,1620,372,0,False,0,False,0,False,0,False,False,,0,372,,False
8887592,OFFICE,OFFICES,1460000,1620,756,0,False,0,False,0,False,0,False,False,,0,756,,False
8808340,HOUSE,APARTMENT_BLOCK,1200000,9420,0,3,True,0,False,0,True,0,False,False,,2040,2040,AS_NEW,False
8716227,HOUSE,HOUSE,245000,4020,180,4,True,0,False,0,False,0,False,False,,0,180,TO_RENOVATE,False
8771659,HOUSE,APARTMENT_BLOCK,329000,1800,210,3,True,0,True,36,True,5,False,False,,126,126,TO_BE_DONE_UP,False
8769977,HOUSE,HOUSE,525000,6900,450,5,True,0,False,0,False,0,False,False,,170,170,AS_NEW,False
8348254,HOUSE,APARTMENT_BLOCK,535000,9200,270,6,True,0,False,0,True,0,False,False,,266,266,GOOD,False
8814341,HOUSE,HOUSE,550000,8780,331,8,True,0,False,0,True,0,False,False,,100,100,AS_NEW,False
8142943,HOUSE,APARTMENT_BLOCK,1275000,9000,350,0,True,0,False,0,False,0,False,False,,318,318,GOOD,False
8765443,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,570000,3560,500,0,True,0,False,0,True,35,False,False,,1500,150,GOOD,False
8849088,HOUSE,APARTMENT_BLOCK,795000,1140,325,7,False,0,True,40,True,0,False,False,isNewPrice,152,152,TO_BE_DONE_UP,False
8787499,HOUSE,MIXED_USE_BUILDING,860000,1160,300,6,True,0,True,60,True,40,False,False,isNewPrice,185,60,GOOD,False
8230078,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,300000,8930,0,0,True,0,False,0,True,0,False,False,,224,224,GOOD,False
8348257,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,535000,9200,270,0,True,0,False,0,True,0,False,False,,266,266,GOOD,False
8739239,COMMERCIAL,BUSINESS,995000,1000,139,0,True,0,False,0,False,0,False,False,,482,482,,False
8827244,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,385000,7020,450,0,True,0,False,0,False,0,False,False,,0,450,GOOD,False
8476267,OFFICE,MIXED_USE_BUILDING_OFFICES,360000,7800,280,0,True,0,False,0,False,0,False,False,,71,71,Not specified,False
8823274,OFFICE,OFFICES,450000,1850,326,0,False,0,False,0,False,0,False,False,,0,326,,False
8521077,OFFICE,MIXED_USE_BUILDING_OFFICES,800000,7730,0,0,True,0,False,0,True,0,False,False,,1750,1750,GOOD,True
8889369,OFFICE,OFFICES,3500000,1620,2381,0,False,0,False,0,False,0,False,False,,0,2381,,False
8910800,OFFICE,OFFICES,7000000,1620,4580,0,False,0,False,0,False,0,False,False,,0,4580,,False
8885768,HOUSE,HOUSE,310000,6821,275,6,True,0,True,30,True,10,False,False,,155,17,AS_NEW,False
8839771,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,1179000,8210,255,0,True,0,True,560,False,0,False,False,,5244,5244,AS_NEW,False
8934448,HOUSE,APARTMENT_BLOCK,149000,1140,140,1,True,0,False,0,True,10,False,False,isUnderOption,150,150,,False
8819264,HOUSE,MIXED_USE_BUILDING,100000,4420,280,3,True,0,True,20,False,0,False,False,isUnderOption,153,41,TO_RENOVATE,False
8585482,HOUSE,MIXED_USE_BUILDING,100000,7000,207,3,False,0,False,0,False,0,False,False,,0,207,TO_RENOVATE,False
8931533,HOUSE,HOUSE,165000,3545,110,2,True,0,False,0,False,0,False,False,,185,10,GOOD,False
8707193,HOUSE,MIXED_USE_BUILDING,209900,6900,160,0,True,0,False,0,False,0,False,False,,0,160,GOOD,False
8773352,HOUSE,APARTMENT_BLOCK,210000,6840,314,5,True,0,False,0,False,0,False,False,,0,314,GOOD,False
8732950,HOUSE,MIXED_USE_BUILDING,215000,8530,200,3,True,0,False,0,False,0,False,False,,140,140,TO_RESTORE,False
8400966,HOUSE,HOUSE,219000,8820,133,3,False,0,False,0,False,0,False,False,,450,450,TO_RENOVATE,False
8757722,HOUSE,APARTMENT_BLOCK,275000,6200,0,2,True,0,False,0,False,0,False,False,,1370,1370,GOOD,False
8491065,HOUSE,APARTMENT_BLOCK,295000,6780,258,5,True,0,False,0,True,0,False,False,,172,172,,False
8088968,HOUSE,MIXED_USE_BUILDING,399000,9900,235,4,True,0,False,0,False,0,False,False,,348,348,GOOD,True
8743752,HOUSE,MIXED_USE_BUILDING,429000,9280,332,3,True,0,False,0,True,46,False,False,,221,221,,False
8712027,HOUSE,MIXED_USE_BUILDING,495000,1060,250,5,True,0,False,0,True,34,False,False,isUnderOption,0,47,GOOD,False
8595830,HOUSE,MIXED_USE_BUILDING,495000,3090,300,4,True,0,True,150,True,0,False,False,,330,330,JUST_RENOVATED,False
8743442,HOUSE,APARTMENT_BLOCK,695000,1000,180,4,True,0,False,0,True,3,False,False,,0,40,GOOD,False
8944012,GARAGE,OUTDOOR_PARKING_SPACE,29000,8020,0,0,False,0,False,0,False,0,False,False,isNewClassified,0,0,,False
8927570,HOUSE,HOUSE,135000,4500,160,4,True,0,True,75,True,0,False,False,,160,2,TO_BE_DONE_UP,False
8900380,HOUSE,MIXED_USE_BUILDING,395000,8200,258,4,True,0,False,0,True,60,False,False,,155,20,AS_NEW,False
8782070,HOUSE,VILLA,850000,1495,700,8,True,0,True,1400,True,120,False,True,,2200,2200,AS_NEW,True
8813753,HOUSE,HOUSE,1250000,8800,444,9,True,0,False,0,True,0,False,False,,213,213,AS_NEW,False
8904411,HOUSE,HOUSE,220000,9000,136,4,False,0,False,0,False,0,False,False,isAnInteractiveSale,55,55,GOOD,False
8933904,HOUSE,APARTMENT_BLOCK,228000,8530,99,2,False,0,False,0,False,0,False,False,isNewlyBuilt,33857,33857,AS_NEW,False
8621235,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,120000,5650,120,0,True,0,False,0,False,0,False,False,,0,120,GOOD,False
8710743,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,150000,7000,239,0,True,0,False,0,True,17,False,False,,70,70,TO_RENOVATE,False
8596806,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,180000,6150,0,0,True,0,False,0,False,0,False,False,,0,0,GOOD,False
8778763,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,190000,6560,0,0,True,0,False,0,False,0,False,False,,0,0,GOOD,False
8707192,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,209900,6900,160,0,True,0,False,0,False,0,False,False,,0,160,GOOD,False
8088967,COMMERCIAL,BUSINESS,399000,9900,235,0,True,0,False,0,False,0,False,False,,348,348,GOOD,True
8941943,HOUSE,APARTMENT_BLOCK,460000,2830,0,2,True,0,False,0,False,0,False,False,isNewClassified,0,0,GOOD,False
8913299,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,165000,5590,227,0,True,0,False,0,False,0,False,False,isUnderOption,277,277,JUST_RENOVATED,False
8708206,OFFICE,MIXED_USE_BUILDING_OFFICES,275000,9620,136,0,True,0,False,0,False,0,False,False,,136,136,GOOD,False
8885697,OFFICE,OFFICES,1015000,1070,556,0,False,0,False,0,False,0,False,False,,0,556,,False
8898993,OFFICE,OFFICE_BLOCK,2700000,1180,780,0,True,0,True,60,True,20,False,False,,300,300,AS_NEW,True
8557803,OFFICE,OFFICES,4428500,1070,2455,0,False,0,False,0,False,0,False,False,,0,2455,,False
8851452,HOUSE,APARTMENT_BLOCK,1880000,1150,450,7,True,0,True,562,True,93,False,False,,0,25,GOOD,True
8917374,HOUSE,APARTMENT_BLOCK,195000,4800,165,5,True,0,True,80,True,40,False,False,,250,50,TO_BE_DONE_UP,False
8765582,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,99000,6060,0,0,False,0,False,0,False,0,False,False,,110,110,,False
8698500,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,165000,5190,0,0,False,0,False,0,False,0,False,False,,0,0,,False
8812431,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,179000,6060,0,0,False,0,False,0,True,0,False,False,,160,160,,False
8785809,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,179000,6200,0,0,False,0,False,0,True,0,False,False,,160,160,,False
8793755,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,220000,6900,199,0,False,0,False,0,False,0,False,False,,100,100,GOOD,False
8629371,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,220000,6900,199,0,False,0,False,0,False,0,False,False,,100,100,GOOD,False
8765553,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,270000,6060,0,0,False,0,False,0,False,0,False,False,,157,157,,False
8918686,HOUSE,APARTMENT_BLOCK,790000,2800,425,4,True,0,True,22,True,56,False,False,,238,238,TO_RENOVATE,False
8806781,INDUSTRY,MIXED_USE_BUILDING_INDUSTRIES,800000,5060,448,0,False,0,False,0,False,0,False,False,,12654,12654,TO_RENOVATE,False
8940645,HOUSE,HOUSE,360000,9255,144,3,False,0,False,0,True,0,False,False,isNewClassified,358,358,JUST_RENOVATED,False
8215224,HOUSE,APARTMENT_BLOCK,400000,5680,485,6,True,0,True,600,True,25,False,False,,900,900,,False
8035441,HOUSE,MIXED_USE_BUILDING,450000,6760,259,5,True,0,False,0,False,0,False,False,isUnderOption,115,115,JUST_RENOVATED,False
8716620,HOUSE,HOUSE,450000,8340,112,3,True,0,True,35,False,0,True,False,,98,98,AS_NEW,True
8585905,HOUSE,APARTMENT_BLOCK,477000,4671,1050,4,True,0,True,4000,False,0,False,False,,4300,4300,,False
8520849,HOUSE,APARTMENT_BLOCK,595000,8310,300,8,True,0,True,170,True,10,False,False,,540,540,AS_NEW,False
8925676,HOUSE,MIXED_USE_BUILDING,159000,4500,115,2,True,0,False,0,False,0,False,False,,59,59,GOOD,False
8900691,HOUSE,APARTMENT_BLOCK,199500,4500,350,2,True,0,False,0,True,0,False,False,,287,287,GOOD,False
8772198,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,145000,8793,0,0,True,0,False,0,True,0,False,False,isAnInteractiveSale,646,646,TO_RENOVATE,False
8845916,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,285000,1420,170,0,True,0,False,0,False,0,False,False,,80,80,TO_BE_DONE_UP,False
8900383,COMMERCIAL,BUSINESS,395000,8200,258,0,True,0,False,0,True,60,False,False,,155,20,AS_NEW,False
8929925,COMMERCIAL,BUSINESS,475000,9520,450,0,True,0,False,0,False,0,False,False,isNewPrice,1543,1543,GOOD,False
8882927,OFFICE,OFFICES,1395000,8000,600,0,False,0,False,0,False,0,False,False,,1227,1227,GOOD,False
8936627,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,335000,8800,267,0,False,0,False,0,True,0,False,False,isNewClassified,100,100,GOOD,False
8822554,HOUSE,HOUSE,350000,5580,289,8,True,0,False,0,True,0,False,False,,1463,1463,GOOD,False
8938375,HOUSE,APARTMENT_BLOCK,435000,1210,220,4,True,0,False,0,True,15,False,False,isNewClassified,90,90,TO_BE_DONE_UP,False
8821128,HOUSE,APARTMENT_BLOCK,180000,4540,300,6,True,0,True,283,True,0,False,False,,456,456,TO_RESTORE,False
8709154,HOUSE,MIXED_USE_BUILDING,190000,6060,362,6,True,0,True,286,True,59,False,False,isUnderOption,286,30,TO_BE_DONE_UP,False
8847971,HOUSE,MIXED_USE_BUILDING,340000,6700,0,5,True,0,False,0,False,0,False,False,,550,550,TO_RENOVATE,False
8879822,HOUSE,MIXED_USE_BUILDING,379000,3000,207,3,True,0,True,15,True,15,False,False,,96,96,,False
8641633,HOUSE,MIXED_USE_BUILDING,400000,4032,210,4,True,0,False,0,False,0,False,False,,0,210,GOOD,False
7852008,HOUSE,APARTMENT_BLOCK,650000,4031,510,12,True,0,False,0,False,0,False,False,,171,171,TO_BE_DONE_UP,False
8870115,HOUSE,APARTMENT_BLOCK,665000,3001,221,5,False,0,False,0,True,10,False,False,,90,90,TO_BE_DONE_UP,False
8384645,HOUSE,VILLA,695000,9900,312,4,True,0,False,0,False,0,False,False,,3339,3339,GOOD,True
8871013,HOUSE,APARTMENT_BLOCK,750000,1180,220,3,True,0,False,0,False,0,False,False,,290,290,GOOD,False
8819242,HOUSE,APARTMENT_BLOCK,775000,1200,220,5,False,0,False,0,True,40,False,False,isUnderOption,185,185,GOOD,False
8787290,HOUSE,APARTMENT_BLOCK,1150000,1000,230,4,False,0,False,0,False,0,True,False,,0,230,AS_NEW,False
8845445,HOUSE,MIXED_USE_BUILDING,125000,6010,264,4,True,0,True,20,True,0,False,False,,20,20,GOOD,True
8656310,HOUSE,MIXED_USE_BUILDING,299000,9340,180,3,False,0,False,0,True,0,False,False,,71,71,AS_NEW,False
8568488,HOUSE,HOUSE,315000,1080,180,6,True,0,False,0,False,0,False,False,,58,58,GOOD,False
8747076,HOUSE,MANSION,895000,3000,337,4,True,0,False,0,True,22,False,False,isNewPrice,127,75,AS_NEW,False
8847080,COMMERCIAL,BUSINESS,159000,3300,90,0,True,0,False,0,True,12,False,False,,0,90,GOOD,False
8488433,COMMERCIAL,BUSINESS,445000,9500,275,0,False,0,False,0,False,0,False,False,,753,753,AS_NEW,False
8906625,HOUSE,HOUSE,210000,9420,80,2,True,0,True,13,True,10,False,False,,51,51,JUST_RENOVATED,False
8956139,HOUSE,APARTMENT_BLOCK,670000,9700,240,6,False,0,False,0,False,0,False,False,isNewClassified,563,563,GOOD,False
8942318,HOUSE,APARTMENT_BLOCK,950000,4000,600,14,True,0,False,0,True,0,False,False,isNewClassified,0,84,JUST_RENOVATED,False
8900102,HOUSE,APARTMENT_BLOCK,960000,9260,0,0,True,0,False,0,True,0,False,False,,357,357,AS_NEW,False
8652231,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,70000,6220,0,0,True,0,False,0,False,0,False,False,,0,0,GOOD,False
8608883,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,149000,6220,150,0,True,0,False,0,False,0,False,False,,0,150,GOOD,False
8629441,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,260000,8930,0,0,True,0,False,0,True,0,False,False,,185,185,GOOD,False
8881612,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,270000,7850,200,0,True,0,False,0,False,0,False,False,isUnderOption,240,240,GOOD,False
8784790,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,388000,2880,108,0,True,0,False,0,False,0,False,False,,401,401,AS_NEW,False
8721014,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,388000,2890,108,0,True,0,False,0,False,0,False,False,,401,401,AS_NEW,False
8596329,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,625000,2640,0,0,True,0,False,0,False,0,False,False,,118,118,Not specified,False
8922691,HOUSE,MIXED_USE_BUILDING,399000,9500,231,2,True,0,True,633,False,0,True,False,,789,14,JUST_RENOVATED,False
8921354,COMMERCIAL,MIXED_USE_BUILDING_COMMERCIAL,720000,2300,400,0,True,0,False,0,True,10,False,False,,110,110,GOOD,False
8931142,HOUSE,VILLA,375000,4520,240,4,True,0,False,0,False,0,False,False,isNewClassified,2510,2510,,True
8916836,HOUSE,APARTMENT_BLOCK,395000,1020,185,0,False,0,False,0,False,0,False,False,,101,60,TO_RENOVATE,False
8900870,OFFICE,OFFICES,1910000,1070,927,0,False,0,False,0,False,0,False,False,,0,927,,False
8557890,OFFICE,OFFICES,2649000,1070,1913,0,False,0,False,0,False,0,False,False,,0,1913,,False
8793061,HOUSE,APARTMENT_BLOCK,142500,7300,112,3,True,0,False,0,True,30,False,False,,100,100,GOOD,False
8709923,HOUSE,MIXED_USE_BUILDING,215000,5060,354,3,True,0,False,0,False,0,False,False,isUnderOption,220,220,TO_BE_DONE_UP,False
8615564,HOUSE,APARTMENT_BLOCK,215000,5060,354,3,True,0,False,0,False,0,False,False,isUnderOption,220,220,TO_BE_DONE_UP,False
8910889,HOUSE,MIXED_USE_BUILDING,290000,1400,144,2,True,0,False,0,False,0,False,False,,57,57,GOOD,False
8696641,HOUSE,HOUSE,295000,6280,185,4,True,0,False,0,False,0,False,False,,752,752,GOOD,False
8009653,HOUSE,MIXED_USE_BUILDING,300000,4000,348,2,True,0,False,0,False,0,False,False,,143,60,TO_BE_DONE_UP,False
8884365,HOUSE,HOUSE,399000,8300,100,2,True,0,False,0,False,0,False,False,,120,120,GOOD,False
8095308,HOUSE,MIXED_USE_BUILDING,520000,2830,222,3,True,0,False,0,True,5,False,False,,0,222,GOOD,False
8674240,HOUSE,MIXED_USE_BUILDING,545000,2600,300,4,True,0,True,40,True,8,False,False,,200,40,GOOD,False
8824013,HOUSE,EXCEPTIONAL_PROPERTY,789000,2100,580,9,True,0,False,0,False,0,False,False,,150,150,AS_NEW,False
